1, 60, 20
1, 60, 18
1, 60, 14
1, 60, 18
1, 60, 18
1, 60, 14
1, 60, 15
1, 60, 21
1, 60, 15
1, 60, 14
1, 60, 18
1, 60, 18
1, 60, 18
1, 60, 15
1, 60, 18
1, 60, 14
1, 60, 15
1, 60, 21
1, 60, 18
1, 60, 14
1, 60, 14
1, 60, 21
1, 60, 14
1, 60, 14
1, 60, 16
1, 60, 18
1, 60, 18
1, 60, 14
1, 60, 14
1, 60, 15
1, 60, 14
1, 60, 21
1, 60, 14
1, 60, 18
1, 60, 21
1, 60, 19
1, 60, 15
1, 60, 14
1, 60, 14
1, 60, 14
1, 60, 18
1, 60, 14
1, 60, 18
1, 60, 14
1, 60, 14
1, 60, 14
1, 60, 21
1, 60, 14
1, 60, 14
1, 60, 18
1, 60, 14
1, 60, 14
1, 60, 17
1, 60, 14
1, 60, 14
1, 60, 18
1, 60, 14
1, 60, 18
1, 60, 14
1, 60, 14
1, 60, 18
1, 60, 14
1, 60, 19
1, 60, 17
1, 60, 14
1, 60, 14
1, 60, 19
1, 60, 14
1, 60, 21
1, 60, 18
1, 60, 21
1, 60, 14
1, 60, 14
1, 60, 14
1, 60, 18
1, 60, 14
1, 60, 15
1, 60, 14
1, 60, 14
1, 60, 18
1, 60, 14
1, 60, 15
1, 60, 18
1, 60, 18
1, 60, 17
1, 60, 22
1, 60, 14
1, 60, 17
1, 60, 18
1, 60, 14
1, 60, 41
1, 60, 14
1, 60, 19
1, 60, 18
1, 60, 14
1, 60, 14
1, 60, 17
1, 60, 21
1, 60, 19
1, 60, 18
1, 60, 17
1, 60, 18
1, 60, 14
1, 60, 18
1, 60, 14
1, 60, 18
1, 60, 18
1, 60, 21
1, 60, 14
1, 60, 15
1, 60, 14
1, 60, 15
1, 60, 15
1, 60, 17
1, 60, 18
1, 60, 21
1, 60, 15
1, 60, 15
1, 60, 14
1, 60, 21
1, 60, 14
1, 60, 14
1, 60, 17
1, 60, 18
1, 60, 17
1, 60, 14
1, 60, 14
1, 60, 15
1, 60, 15
1, 60, 19
1, 60, 15
1, 60, 21
1, 60, 18
0, 40, 17
1, 60, 21
1, 60, 18
1, 60, 14
1, 60, 21
1, 60, 18
1, 60, 15
1, 60, 18
1, 60, 14
1, 60, 14
1, 60, 21
1, 60, 21
1, 60, 21
1, 60, 14
1, 60, 18
1, 60, 14
1, 60, 18
1, 60, 14
1, 60, 14
1, 60, 18
1, 60, 18
1, 60, 14
1, 60, 18
1, 60, 18
1, 60, 14
1, 60, 21
1, 60, 19
1, 60, 15
1, 60, 18
1, 60, 14
1, 60, 17
1, 60, 18
1, 60, 14
1, 60, 18
1, 60, 14
1, 60, 14
1, 60, 14
1, 60, 14
1, 60, 14
1, 60, 14
1, 60, 18
1, 60, 19
1, 60, 14
1, 60, 14
1, 60, 15
1, 60, 19
1, 60, 18
1, 60, 18
1, 60, 18
1, 60, 15
1, 60, 15
1, 60, 18
1, 60, 21
1, 60, 17
1, 60, 18
1, 60, 18
1, 60, 18
1, 60, 15
1, 60, 14
1, 60, 14
1, 60, 18
1, 60, 18
1, 60, 19
1, 60, 15
1, 60, 14
1, 60, 14
1, 60, 14
1, 60, 19
1, 60, 18
1, 60, 14
1, 60, 18
1, 60, 15
1, 60, 15
1, 60, 14
1, 60, 16
1, 60, 14
0, 40, 15
1, 60, 18
1, 60, 18
1, 60, 18
1, 60, 21
1, 60, 14
1, 60, 18
1, 60, 17
1, 60, 18
1, 60, 14
1, 60, 18
1, 60, 19
1, 60, 19
1, 60, 15
1, 60, 15
1, 60, 14
1, 60, 14
1, 60, 18
1, 60, 18
1, 60, 18
1, 60, 14
1, 60, 14
1, 60, 18
1, 60, 18
1, 60, 18
1, 60, 14
1, 60, 21
1, 60, 18
1, 60, 14
1, 60, 19
1, 60, 21
1, 60, 18
1, 60, 18
1, 60, 14
1, 60, 18
1, 60, 14
1, 60, 14
1, 60, 20
1, 60, 14
1, 60, 14
1, 60, 21
1, 60, 14
1, 60, 14
1, 60, 14
1, 60, 14
1, 60, 14
1, 60, 14
1, 60, 19
1, 60, 14
1, 60, 15
1, 60, 21
1, 60, 22
1, 60, 14
1, 60, 15
1, 60, 14
1, 60, 19
1, 60, 15
1, 60, 14
1, 60, 15
1, 60, 14
1, 60, 18
1, 60, 15
1, 60, 18
1, 60, 18
1, 60, 17
1, 60, 14
1, 60, 18
1, 60, 19
1, 60, 14
1, 60, 14
1, 60, 15
1, 60, 14
1, 60, 18
1, 60, 15
1, 60, 15
1, 60, 18
1, 60, 14
1, 60, 14
1, 60, 18
1, 60, 14
1, 60, 18
1, 60, 18
1, 60, 19
1, 60, 15
1, 60, 17
1, 60, 17
1, 60, 19
1, 60, 15
1, 60, 14
1, 60, 21
1, 60, 15
1, 60, 15
1, 60, 14
1, 60, 17
1, 60, 18
1, 60, 14
1, 60, 17
1, 60, 21
1, 60, 20
1, 60, 18
1, 60, 18
1, 60, 18
1, 60, 14
1, 60, 15
1, 60, 18
1, 60, 14
1, 60, 18
1, 60, 16
1, 60, 14
1, 60, 18
1, 60, 15
1, 60, 19
1, 60, 19
1, 60, 14
1, 60, 18
1, 60, 14
1, 60, 18
1, 60, 14
1, 60, 18
1, 60, 18
1, 60, 14
1, 60, 15
1, 60, 17
1, 60, 14
1, 60, 14
1, 60, 14
1, 60, 14
1, 60, 21
1, 60, 14
1, 60, 18
1, 60, 18
1, 60, 14
1, 60, 18
1, 60, 20
1, 60, 19
1, 60, 21
1, 60, 18
1, 60, 14
1, 60, 17
1, 60, 18
1, 60, 18
1, 60, 14
1, 60, 21
1, 60, 18
1, 60, 15
1, 60, 22
1, 60, 14
1, 60, 14
1, 60, 15
1, 60, 14
1, 60, 19
1, 60, 18
1, 60, 18
1, 60, 18
1, 60, 18
1, 60, 18
1, 60, 18
1, 60, 15
1, 60, 18
1, 60, 16
1, 60, 21
1, 60, 14
1, 60, 15
0, 50, 28
1, 60, 18
1, 60, 18
1, 60, 15
1, 60, 17
1, 60, 14
1, 60, 21
1, 60, 14
1, 60, 19
1, 60, 14
1, 60, 14
1, 60, 18
1, 60, 15
1, 60, 17
1, 60, 14
1, 60, 18
1, 60, 14
1, 60, 22
1, 60, 18
1, 60, 18
1, 60, 14
1, 60, 14
1, 60, 14
1, 60, 14
1, 60, 18
1, 60, 17
1, 60, 18
1, 60, 14
1, 60, 18
1, 60, 18
1, 60, 14
1, 60, 18
1, 60, 18
1, 60, 14
1, 60, 18
1, 60, 18
1, 60, 18
1, 60, 19
1, 60, 17
1, 60, 17
1, 60, 18
1, 60, 19
1, 60, 18
1, 60, 17
1, 60, 17
1, 60, 14
1, 60, 14
1, 60, 18
1, 60, 18
1, 60, 16
1, 60, 14
1, 60, 14
1, 60, 14
1, 60, 18
1, 60, 21
1, 60, 14
1, 60, 19
1, 60, 21
1, 60, 14
1, 60, 14
1, 60, 21
1, 60, 14
1, 60, 18
1, 60, 14
1, 60, 18
1, 60, 14
1, 60, 18
1, 60, 21
1, 60, 22
0, 40, 14
1, 60, 19
1, 60, 16
1, 60, 21
1, 60, 18
1, 60, 18
1, 60, 15
1, 60, 17
1, 60, 14
1, 60, 18
1, 60, 17
1, 60, 21
1, 60, 14
1, 60, 19
1, 60, 14
1, 60, 14
1, 60, 18
1, 60, 21
1, 60, 18
1, 60, 14
1, 60, 20
1, 60, 14
1, 60, 14
1, 60, 15
1, 60, 21
1, 60, 17
1, 60, 20
1, 60, 15
1, 60, 14
1, 60, 17
1, 60, 14
1, 60, 21
1, 60, 15
1, 60, 17
1, 60, 15
1, 60, 14
1, 60, 14
1, 60, 14
1, 60, 14
1, 60, 18
1, 60, 19
1, 60, 18
1, 60, 18
1, 60, 14
1, 60, 14
1, 60, 28
1, 60, 21
1, 60, 14
1, 60, 18
1, 60, 18
1, 60, 18
1, 60, 14
1, 60, 14
1, 60, 14
1, 60, 19
1, 60, 18
1, 60, 18
1, 60, 14
1, 60, 14
1, 60, 16
1, 60, 17
1, 60, 14
1, 60, 14
1, 60, 18
1, 60, 19
1, 60, 14
1, 60, 14
1, 60, 17
1, 60, 14
1, 60, 18
1, 60, 14
1, 60, 14
1, 60, 21
1, 60, 17
1, 60, 18
1, 60, 14
1, 60, 18
1, 60, 17
1, 60, 18
1, 60, 14
1, 60, 21
1, 60, 21
1, 60, 15
