0, 950, 393
0, 390, 46
0, 190, 21
0, 270, 30
0, 590, 98
0, 300, 32
0, 330, 54
0, 500, 132
0, 370, 48
0, 90, 12
0, 630, 248
0, 590, 97
0, 100, 23
0, 190, 23
0, 170, 33
0, 290, 36
0, 240, 32
0, 520, 98
0, 130, 13
0, 700, 128
0, 580, 109
0, 360, 40
0, 390, 64
0, 500, 142
0, 280, 33
0, 570, 80
0, 640, 118
0, 700, 145
0, 170, 21
0, 100, 11
0, 460, 82
0, 600, 75
0, 100, 26
0, 760, 181
0, 450, 56
0, 430, 60
0, 130, 28
0, 690, 277
0, 840, 191
0, 600, 119
0, 790, 217
0, 590, 95
0, 130, 24
0, 140, 15
0, 130, 14
0, 60, 22
0, 270, 34
0, 430, 61
0, 130, 14
0, 520, 93
0, 840, 274
0, 630, 118
0, 380, 68
0, 160, 34
0, 380, 76
0, 840, 178
0, 460, 58
0, 330, 52
0, 590, 92
0, 170, 19
0, 570, 92
0, 700, 258
0, 540, 88
0, 840, 211
0, 560, 61
0, 380, 43
0, 940, 314
0, 390, 77
0, 690, 150
0, 530, 88
0, 430, 95
0, 280, 49
0, 950, 314
0, 870, 277
0, 210, 24
0, 470, 116
0, 930, 328
0, 180, 25
0, 780, 159
0, 540, 126
0, 620, 103
0, 430, 51
0, 360, 53
0, 790, 217
0, 700, 85
0, 380, 49
0, 440, 54
0, 430, 97
0, 700, 288
0, 150, 27
0, 370, 41
0, 200, 25
0, 530, 108
0, 710, 230
0, 560, 96
0, 110, 54
0, 240, 29
0, 530, 67
0, 200, 24
0, 370, 58
0, 110, 34
0, 450, 60
0, 400, 63
0, 280, 43
0, 330, 42
0, 560, 146
0, 350, 75
0, 340, 45
0, 100, 22
0, 660, 157
0, 750, 215
0, 630, 111
0, 560, 115
0, 360, 42
0, 740, 211
0, 310, 42
0, 980, 729
0, 100, 10
0, 420, 45
0, 140, 20
0, 320, 45
0, 660, 280
0, 100, 17
0, 350, 52
0, 710, 123
0, 410, 52
0, 130, 14
0, 730, 151
0, 530, 86
0, 290, 63
0, 520, 70
0, 560, 126
0, 140, 23
0, 660, 212
0, 160, 16
0, 640, 146
0, 670, 108
0, 310, 53
0, 150, 31
0, 560, 194
0, 480, 131
0, 730, 266
0, 740, 146
0, 270, 34
0, 620, 121
0, 740, 128
0, 880, 270
0, 390, 54
0, 660, 135
0, 480, 65
0, 360, 63
0, 580, 103
0, 570, 103
0, 450, 96
0, 180, 24
0, 630, 117
0, 100, 10
0, 230, 24
0, 760, 150
0, 710, 304
0, 100, 10
0, 780, 250
0, 180, 18
0, 130, 52
0, 940, 295
0, 590, 80
0, 390, 39
0, 360, 101
0, 850, 385
0, 210, 42
0, 500, 72
0, 600, 122
0, 680, 180
0, 640, 98
0, 740, 160
0, 350, 35
0, 440, 72
0, 100, 11
0, 270, 55
0, 200, 25
0, 490, 58
0, 840, 266
0, 670, 215
0, 120, 18
0, 550, 83
0, 290, 47
0, 340, 42
0, 190, 24
0, 740, 367
0, 280, 38
0, 500, 90
0, 370, 76
0, 700, 102
0, 180, 21
0, 530, 85
0, 340, 73
0, 820, 121
0, 140, 18
0, 700, 239
0, 720, 143
0, 260, 30
0, 240, 32
0, 270, 60
0, 430, 121
0, 900, 478
0, 350, 51
0, 660, 127
0, 140, 24
0, 270, 33
0, 350, 37
0, 430, 93
0, 640, 204
0, 640, 254
0, 540, 112
0, 790, 213
0, 780, 215
0, 1010, 328
0, 740, 228
0, 420, 83
0, 570, 91
0, 520, 128
0, 320, 56
0, 460, 103
0, 770, 195
0, 120, 30
0, 890, 320
0, 490, 89
0, 550, 77
0, 530, 77
0, 700, 149
0, 370, 59
0, 430, 76
0, 410, 55
0, 200, 37
0, 760, 179
0, 940, 401
0, 100, 10
0, 710, 133
0, 290, 49
0, 580, 118
0, 1010, 712
0, 780, 127
0, 260, 38
0, 310, 51
0, 870, 339
0, 210, 21
0, 790, 238
0, 580, 102
0, 650, 152
0, 520, 92
0, 490, 69
0, 370, 54
0, 170, 28
0, 780, 246
0, 450, 93
0, 460, 75
0, 670, 223
0, 510, 183
0, 260, 55
0, 180, 36
0, 380, 57
0, 160, 32
0, 640, 129
0, 300, 52
0, 810, 312
0, 330, 43
0, 360, 45
0, 240, 38
0, 840, 238
0, 460, 81
0, 780, 142
0, 570, 115
0, 190, 23
0, 410, 98
0, 170, 21
0, 450, 68
0, 660, 180
0, 270, 31
0, 490, 119
0, 820, 337
0, 480, 88
0, 160, 16
0, 780, 214
0, 550, 131
0, 170, 17
0, 780, 259
0, 930, 436
0, 430, 94
0, 690, 127
0, 730, 189
0, 100, 10
0, 220, 47
0, 350, 73
0, 530, 127
0, 110, 25
0, 320, 34
0, 630, 142
0, 630, 174
0, 700, 110
0, 690, 331
0, 100, 10
0, 170, 22
0, 590, 94
0, 560, 159
0, 100, 19
0, 580, 97
0, 400, 62
0, 710, 176
0, 180, 35
0, 640, 142
0, 250, 57
0, 410, 42
0, 690, 179
0, 650, 181
0, 130, 14
0, 660, 182
0, 860, 242
0, 280, 37
0, 320, 62
0, 670, 135
0, 390, 44
0, 740, 226
0, 490, 84
0, 580, 96
0, 360, 41
0, 490, 49
0, 410, 66
0, 600, 159
0, 480, 77
0, 180, 22
0, 630, 125
0, 640, 123
0, 350, 75
0, 100, 10
0, 400, 64
0, 660, 128
0, 360, 46
0, 390, 82
0, 720, 200
0, 600, 133
0, 640, 149
0, 70, 14
0, 850, 196
0, 850, 211
0, 750, 138
0, 580, 89
0, 190, 29
0, 100, 20
0, 300, 31
0, 670, 131
0, 850, 398
0, 410, 45
0, 350, 40
0, 600, 140
0, 460, 70
0, 220, 27
0, 220, 29
0, 750, 137
0, 180, 30
0, 620, 99
0, 760, 191
0, 300, 36
0, 840, 278
0, 650, 134
0, 220, 37
0, 640, 147
0, 390, 123
0, 670, 108
0, 200, 35
0, 390, 68
0, 920, 674
0, 770, 240
0, 550, 85
0, 200, 25
0, 220, 32
0, 450, 66
0, 260, 30
0, 780, 221
0, 360, 43
0, 420, 67
0, 850, 190
0, 490, 112
0, 360, 43
0, 780, 204
0, 230, 40
0, 650, 112
0, 790, 194
0, 230, 31
0, 290, 44
0, 670, 133
0, 570, 101
0, 250, 45
0, 550, 125
0, 650, 236
0, 740, 227
0, 100, 10
0, 900, 772
0, 680, 110
0, 640, 122
0, 260, 35
0, 560, 64
0, 520, 62
0, 560, 127
0, 450, 55
0, 710, 224
0, 680, 247
0, 470, 84
0, 130, 29
0, 250, 29
0, 270, 49
0, 570, 97
0, 800, 321
0, 560, 69
0, 100, 26
0, 670, 144
0, 590, 106
0, 650, 147
0, 300, 39
0, 590, 94
0, 230, 43
0, 340, 46
0, 140, 15
0, 230, 38
0, 310, 56
0, 580, 84
0, 390, 70
0, 220, 26
0, 220, 93
0, 430, 96
0, 420, 61
0, 100, 11
0, 270, 37
0, 530, 92
0, 720, 145
0, 850, 182
0, 450, 63
0, 90, 21
0, 420, 53
0, 220, 26
0, 680, 143
0, 100, 10
0, 190, 23
0, 450, 50
0, 250, 31
0, 230, 32
0, 100, 22
0, 400, 88
0, 800, 179
0, 320, 43
0, 180, 32
0, 590, 93
0, 300, 55
0, 300, 43
0, 750, 170
0, 320, 43
0, 600, 130
0, 390, 65
0, 710, 114
0, 240, 37
0, 130, 29
0, 730, 182
0, 730, 181
0, 290, 30
0, 860, 160
0, 360, 43
0, 470, 60
0, 150, 20
0, 610, 137
0, 650, 176
0, 470, 76
0, 620, 116
0, 370, 74
0, 300, 35
0, 580, 84
0, 280, 41
0, 100, 10
0, 300, 61
0, 580, 79
0, 600, 95
0, 240, 27
0, 190, 25
0, 160, 29
0, 350, 54
0, 560, 105
0, 870, 290
0, 600, 85
0, 800, 251
0, 480, 69
0, 700, 135
0, 340, 60
0, 800, 182
0, 830, 229
0, 130, 19
0, 450, 74
0, 990, 490
0, 800, 167
0, 260, 30
0, 370, 46
0, 580, 118
0, 180, 24
0, 470, 66
0, 320, 41
0, 860, 162
0, 760, 171
0, 250, 52
0, 680, 122
0, 740, 166
0, 590, 149
0, 960, 288
0, 180, 47
0, 300, 48
0, 370, 46
0, 700, 227
0, 330, 53
0, 750, 196
0, 340, 40
0, 330, 43
0, 300, 38
0, 370, 38
0, 530, 71
0, 100, 11
0, 240, 28
0, 500, 85
0, 770, 280
0, 710, 178
0, 100, 10
0, 820, 283
0, 670, 117
0, 210, 43
0, 510, 72
0, 650, 249
0, 590, 88
0, 730, 108
0, 230, 35
0, 850, 301
0, 100, 10
0, 190, 48
0, 640, 146
0, 510, 69
0, 490, 93
0, 190, 29
0, 170, 19
0, 410, 49
0, 490, 88
0, 80, 20
0, 740, 288
0, 670, 94
0, 140, 16
0, 850, 189
0, 700, 157
0, 940, 217
0, 330, 41
0, 470, 75
0, 700, 110
0, 820, 269
0, 720, 113
0, 470, 110
0, 540, 114
0, 200, 30
0, 650, 94
0, 440, 79
0, 330, 106
0, 680, 157
0, 480, 61
0, 560, 108
0, 370, 45
0, 670, 201
0, 360, 60
0, 390, 51
0, 320, 72
0, 710, 192
0, 430, 57
0, 100, 10
0, 410, 49
0, 730, 149
0, 270, 48
0, 100, 11
0, 360, 37
0, 690, 162
0, 720, 294
0, 520, 85
0, 260, 40
0, 340, 34
0, 870, 370
0, 700, 184
0, 690, 200
0, 730, 167
0, 610, 138
0, 500, 114
0, 220, 40
0, 620, 134
0, 230, 78
0, 280, 37
0, 550, 129
0, 430, 129
0, 180, 30
0, 180, 26
0, 870, 342
0, 220, 46
0, 530, 120
0, 350, 63
0, 770, 181
0, 860, 243
0, 530, 156
0, 340, 67
0, 690, 186
0, 370, 79
0, 390, 62
0, 140, 30
0, 150, 50
0, 380, 64
0, 560, 81
0, 730, 199
0, 160, 21
0, 680, 172
0, 640, 98
0, 200, 32
0, 240, 36
0, 70, 22
0, 530, 114
0, 800, 262
0, 880, 256
0, 80, 24
0, 100, 10
0, 670, 175
0, 310, 71
0, 600, 116
0, 440, 84
0, 740, 194
0, 640, 122
0, 500, 61
0, 330, 90
0, 1040, 285
0, 610, 91
0, 940, 183
0, 430, 88
0, 610, 121
0, 530, 110
