1, 440, 49
1, 440, 49
1, 440, 53
0, 320, 36
0, 390, 48
1, 440, 50
0, 290, 37
1, 440, 49
1, 440, 49
1, 440, 49
1, 440, 81
1, 440, 54
1, 440, 49
1, 440, 72
0, 320, 37
1, 440, 57
1, 440, 80
1, 440, 55
1, 440, 65
0, 420, 47
1, 440, 53
1, 440, 60
1, 440, 49
1, 440, 49
0, 380, 69
1, 440, 49
1, 440, 79
0, 330, 53
0, 400, 56
1, 440, 51
0, 330, 52
1, 440, 52
1, 440, 57
1, 440, 58
1, 440, 55
1, 440, 54
1, 440, 80
1, 440, 72
1, 440, 51
1, 440, 51
0, 390, 49
0, 380, 43
0, 430, 66
0, 240, 29
1, 440, 111
1, 440, 64
1, 440, 61
1, 440, 52
1, 440, 63
1, 440, 49
1, 440, 53
0, 290, 46
1, 440, 108
1, 440, 62
1, 440, 73
1, 440, 53
1, 440, 54
1, 440, 78
0, 400, 57
1, 440, 49
1, 440, 107
1, 440, 50
1, 440, 59
1, 440, 52
0, 380, 51
1, 440, 49
1, 440, 70
1, 440, 49
1, 440, 58
0, 310, 71
1, 440, 66
1, 440, 49
1, 440, 74
1, 440, 79
1, 440, 50
1, 440, 49
0, 330, 37
1, 440, 49
1, 440, 72
0, 410, 71
1, 440, 49
1, 440, 49
1, 440, 54
1, 440, 59
1, 440, 49
1, 440, 87
0, 410, 62
0, 430, 68
1, 440, 59
1, 440, 49
1, 440, 66
1, 440, 51
1, 440, 69
1, 440, 54
1, 440, 67
1, 440, 52
1, 440, 97
1, 440, 109
1, 440, 50
1, 440, 55
1, 440, 49
1, 440, 49
1, 440, 100
1, 440, 49
1, 440, 61
0, 310, 38
0, 330, 46
0, 430, 59
0, 380, 53
1, 440, 92
1, 440, 52
1, 440, 59
0, 410, 62
1, 440, 52
1, 440, 59
1, 440, 50
0, 400, 49
1, 440, 56
1, 440, 52
1, 440, 65
1, 440, 50
1, 440, 61
1, 440, 60
1, 440, 49
1, 440, 50
1, 440, 49
0, 200, 22
1, 440, 51
1, 440, 58
1, 440, 87
0, 390, 42
1, 440, 54
1, 440, 80
0, 310, 31
1, 440, 70
1, 440, 49
1, 440, 76
1, 440, 49
1, 440, 78
1, 440, 49
0, 430, 136
1, 440, 49
1, 440, 88
1, 440, 65
0, 430, 61
1, 440, 51
1, 440, 74
1, 440, 66
1, 440, 49
1, 440, 49
1, 440, 58
1, 440, 56
1, 440, 121
1, 440, 49
1, 440, 71
1, 440, 54
1, 440, 49
1, 440, 49
1, 440, 49
1, 440, 49
0, 320, 43
0, 300, 44
1, 440, 75
1, 440, 59
1, 440, 67
1, 440, 51
1, 440, 67
1, 440, 113
1, 440, 49
1, 440, 55
1, 440, 61
1, 440, 60
1, 440, 51
1, 440, 69
1, 440, 50
1, 440, 63
1, 440, 86
1, 440, 52
1, 440, 51
1, 440, 54
1, 440, 55
1, 440, 49
1, 440, 49
1, 440, 71
1, 440, 49
0, 400, 50
1, 440, 75
1, 440, 81
1, 440, 49
1, 440, 54
0, 420, 60
0, 190, 23
1, 440, 49
1, 440, 75
0, 380, 53
1, 440, 73
0, 380, 48
1, 440, 89
1, 440, 119
1, 440, 59
0, 330, 40
1, 440, 58
0, 430, 55
1, 440, 49
1, 440, 68
1, 440, 70
1, 440, 74
1, 440, 69
1, 440, 114
1, 440, 52
1, 440, 49
1, 440, 57
1, 440, 74
1, 440, 56
1, 440, 57
1, 440, 57
0, 190, 23
1, 440, 54
0, 380, 57
1, 440, 49
0, 420, 62
0, 330, 39
1, 440, 66
1, 440, 49
1, 440, 88
1, 440, 49
1, 440, 80
1, 440, 54
1, 440, 52
1, 440, 80
1, 440, 50
1, 440, 51
1, 440, 70
1, 440, 51
0, 430, 83
1, 440, 49
1, 440, 55
1, 440, 102
0, 370, 51
1, 440, 60
1, 440, 52
0, 420, 68
1, 440, 74
1, 440, 52
0, 420, 69
1, 440, 49
1, 440, 52
1, 440, 54
1, 440, 128
1, 440, 49
1, 440, 69
0, 420, 61
1, 440, 63
1, 440, 58
1, 440, 68
1, 440, 74
1, 440, 51
1, 440, 50
1, 440, 79
1, 440, 50
1, 440, 76
1, 440, 65
1, 440, 55
1, 440, 52
1, 440, 49
1, 440, 50
1, 440, 57
0, 400, 67
1, 440, 61
1, 440, 55
1, 440, 53
1, 440, 65
1, 440, 83
1, 440, 66
1, 440, 97
1, 440, 56
1, 440, 71
1, 440, 101
0, 380, 49
1, 440, 75
1, 440, 79
1, 440, 52
1, 440, 68
0, 380, 44
1, 440, 66
1, 440, 60
1, 440, 69
1, 440, 49
1, 440, 59
1, 440, 49
1, 440, 49
1, 440, 59
1, 440, 75
1, 440, 113
1, 440, 91
1, 440, 69
0, 390, 54
1, 440, 49
1, 440, 65
1, 440, 79
1, 440, 61
1, 440, 49
1, 440, 74
1, 440, 61
0, 420, 89
1, 440, 50
1, 440, 52
0, 290, 37
1, 440, 54
1, 440, 52
1, 440, 58
1, 440, 49
1, 440, 76
1, 440, 111
1, 440, 49
1, 440, 82
0, 400, 62
0, 370, 39
0, 200, 58
1, 440, 63
1, 440, 49
1, 440, 49
0, 420, 55
0, 430, 84
1, 440, 62
1, 440, 58
1, 440, 49
1, 440, 49
1, 440, 49
1, 440, 76
1, 440, 76
1, 440, 61
1, 440, 50
1, 440, 122
1, 440, 49
1, 440, 65
0, 300, 45
0, 200, 22
0, 230, 35
1, 440, 49
1, 440, 75
1, 440, 66
1, 440, 131
1, 440, 49
1, 440, 58
1, 440, 67
0, 380, 44
1, 440, 56
1, 440, 82
1, 440, 57
1, 440, 52
1, 440, 51
1, 440, 52
1, 440, 66
1, 440, 52
1, 440, 56
1, 440, 68
1, 440, 52
1, 440, 63
1, 440, 55
1, 440, 54
1, 440, 54
1, 440, 111
1, 440, 58
0, 330, 37
1, 440, 100
1, 440, 49
0, 400, 66
1, 440, 49
1, 440, 59
1, 440, 58
0, 360, 46
1, 440, 56
1, 440, 78
1, 440, 58
0, 350, 37
1, 440, 58
1, 440, 51
1, 440, 119
1, 440, 69
1, 440, 123
1, 440, 49
0, 420, 52
0, 380, 45
1, 440, 51
1, 440, 51
0, 420, 53
1, 440, 49
1, 440, 60
1, 440, 74
1, 440, 49
1, 440, 85
1, 440, 49
1, 440, 59
1, 440, 58
0, 400, 63
1, 440, 49
0, 300, 44
1, 440, 63
1, 440, 49
1, 440, 80
1, 440, 53
1, 440, 71
1, 440, 72
1, 440, 70
1, 440, 53
1, 440, 49
1, 440, 51
1, 440, 49
1, 440, 54
1, 440, 95
0, 430, 109
1, 440, 79
1, 440, 54
1, 440, 70
0, 420, 154
1, 440, 54
1, 440, 54
1, 440, 49
1, 440, 57
1, 440, 77
1, 440, 67
0, 410, 45
0, 420, 65
1, 440, 69
1, 440, 49
1, 440, 76
1, 440, 49
1, 440, 86
1, 440, 60
1, 440, 49
1, 440, 55
1, 440, 73
1, 440, 65
1, 440, 49
1, 440, 60
1, 440, 70
0, 310, 32
1, 440, 49
1, 440, 54
1, 440, 74
0, 400, 62
0, 420, 56
1, 440, 84
1, 440, 143
1, 440, 56
1, 440, 49
1, 440, 76
1, 440, 70
1, 440, 58
0, 380, 41
1, 440, 82
1, 440, 67
0, 420, 53
0, 420, 57
1, 440, 49
1, 440, 89
1, 440, 49
1, 440, 50
1, 440, 65
1, 440, 55
0, 400, 47
1, 440, 70
1, 440, 50
1, 440, 58
0, 180, 24
0, 310, 51
1, 440, 52
1, 440, 63
1, 440, 49
1, 440, 60
1, 440, 81
1, 440, 58
1, 440, 54
1, 440, 57
0, 400, 45
1, 440, 70
0, 420, 49
1, 440, 63
1, 440, 65
1, 440, 53
1, 440, 54
1, 440, 49
1, 440, 49
1, 440, 78
1, 440, 53
0, 420, 71
1, 440, 49
1, 440, 52
0, 220, 37
1, 440, 76
0, 200, 23
1, 440, 58
1, 440, 61
1, 440, 66
1, 440, 71
0, 200, 22
1, 440, 151
0, 340, 36
1, 440, 63
1, 440, 52
0, 400, 48
1, 440, 61
1, 440, 49
1, 440, 71
1, 440, 55
1, 440, 73
1, 440, 50
1, 440, 90
1, 440, 83
1, 440, 51
0, 420, 54
1, 440, 61
0, 340, 40
1, 440, 54
0, 410, 73
1, 440, 71
1, 440, 59
1, 440, 72
1, 440, 66
0, 430, 61
0, 200, 23
0, 400, 50
0, 420, 56
1, 440, 116
1, 440, 66
0, 420, 52
1, 440, 49
0, 420, 93
1, 440, 51
1, 440, 66
0, 310, 43
1, 440, 67
1, 440, 55
1, 440, 49
1, 440, 55
1, 440, 70
1, 440, 49
1, 440, 58
1, 440, 54
1, 440, 87
1, 440, 59
1, 440, 67
1, 440, 83
1, 440, 49
1, 440, 54
1, 440, 49
1, 440, 60
1, 440, 73
0, 380, 90
1, 440, 187
0, 400, 60
1, 440, 65
1, 440, 49
1, 440, 51
1, 440, 49
1, 440, 61
1, 440, 62
1, 440, 65
1, 440, 71
1, 440, 54
1, 440, 69
1, 440, 68
1, 440, 49
1, 440, 52
1, 440, 54
1, 440, 52
1, 440, 57
1, 440, 56
1, 440, 61
1, 440, 67
1, 440, 64
1, 440, 50
1, 440, 64
1, 440, 70
1, 440, 96
1, 440, 103
1, 440, 62
1, 440, 51
0, 380, 66
0, 400, 46
1, 440, 58
0, 410, 63
0, 410, 59
1, 440, 73
1, 440, 52
1, 440, 81
1, 440, 56
0, 390, 81
0, 430, 87
1, 440, 72
1, 440, 64
1, 440, 50
1, 440, 51
1, 440, 52
1, 440, 58
1, 440, 55
1, 440, 97
0, 420, 60
1, 440, 50
1, 440, 49
1, 440, 58
1, 440, 90
0, 410, 90
1, 440, 49
1, 440, 82
1, 440, 62
1, 440, 103
0, 420, 72
1, 440, 54
1, 440, 59
0, 430, 78
0, 410, 57
1, 440, 52
1, 440, 82
1, 440, 67
0, 400, 53
1, 440, 50
1, 440, 52
1, 440, 84
1, 440, 73
1, 440, 71
1, 440, 90
0, 420, 50
1, 440, 49
1, 440, 49
1, 440, 57
1, 440, 145
1, 440, 75
1, 440, 51
1, 440, 49
1, 440, 71
1, 440, 50
1, 440, 71
1, 440, 49
0, 390, 46
1, 440, 57
1, 440, 73
1, 440, 58
1, 440, 53
1, 440, 85
0, 330, 37
0, 420, 116
1, 440, 74
0, 420, 51
1, 440, 51
1, 440, 52
1, 440, 54
1, 440, 56
1, 440, 49
1, 440, 54
1, 440, 51
1, 440, 51
1, 440, 81
1, 440, 64
1, 440, 56
1, 440, 49
1, 440, 52
1, 440, 50
1, 440, 139
1, 440, 72
1, 440, 49
1, 440, 49
1, 440, 49
1, 440, 64
1, 440, 53
1, 440, 72
1, 440, 77
1, 440, 51
1, 440, 49
0, 380, 47
1, 440, 50
1, 440, 54
1, 440, 51
0, 430, 53
0, 420, 49
1, 440, 86
1, 440, 106
1, 440, 51
1, 440, 52
1, 440, 52
1, 440, 52
1, 440, 74
1, 440, 69
1, 440, 75
0, 410, 51
1, 440, 55
1, 440, 54
1, 440, 71
0, 380, 47
1, 440, 90
0, 340, 40
1, 440, 50
1, 440, 49
0, 330, 41
1, 440, 57
1, 440, 54
1, 440, 65
1, 440, 55
1, 440, 70
1, 440, 58
1, 440, 72
1, 440, 79
1, 440, 61
0, 400, 45
1, 440, 50
1, 440, 49
1, 440, 49
1, 440, 49
1, 440, 49
0, 410, 61
1, 440, 52
1, 440, 66
0, 350, 42
1, 440, 58
1, 440, 49
0, 410, 76
1, 440, 50
0, 430, 99
0, 380, 87
1, 440, 58
1, 440, 59
1, 440, 68
1, 440, 53
1, 440, 69
1, 440, 49
1, 440, 58
1, 440, 56
1, 440, 60
1, 440, 82
0, 380, 44
1, 440, 54
1, 440, 56
1, 440, 120
1, 440, 51
0, 380, 66
0, 390, 52
1, 440, 52
0, 340, 41
0, 420, 50
1, 440, 58
1, 440, 72
1, 440, 49
1, 440, 51
1, 440, 55
1, 440, 72
1, 440, 49
1, 440, 60
1, 440, 56
1, 440, 49
1, 440, 50
1, 440, 67
1, 440, 49
0, 80, 8
1, 440, 84
1, 440, 73
1, 440, 52
0, 390, 60
1, 440, 52
1, 440, 50
0, 290, 49
1, 440, 65
1, 440, 65
1, 440, 155
0, 420, 47
1, 440, 69
1, 440, 84
1, 440, 55
1, 440, 49
1, 440, 51
1, 440, 65
0, 410, 55
1, 440, 49
0, 410, 62
1, 440, 56
1, 440, 63
1, 440, 55
1, 440, 49
1, 440, 49
0, 410, 55
1, 440, 69
1, 440, 61
1, 440, 54
0, 390, 52
1, 440, 62
1, 440, 69
0, 380, 47
1, 440, 49
1, 440, 49
1, 440, 50
1, 440, 52
1, 440, 49
1, 440, 67
1, 440, 60
1, 440, 49
0, 310, 42
1, 440, 64
1, 440, 49
1, 440, 49
1, 440, 49
1, 440, 100
1, 440, 72
1, 440, 67
1, 440, 49
1, 440, 60
1, 440, 54
1, 440, 51
1, 440, 202
0, 400, 59
1, 440, 77
1, 440, 50
1, 440, 49
1, 440, 62
1, 440, 55
0, 100, 12
0, 300, 44
1, 440, 58
1, 440, 69
1, 440, 54
1, 440, 81
1, 440, 51
1, 440, 58
1, 440, 62
1, 440, 66
1, 440, 54
1, 440, 59
1, 440, 52
1, 440, 89
1, 440, 55
1, 440, 54
1, 440, 49
1, 440, 52
1, 440, 49
1, 440, 49
